sampleId,buildingType,numFloors,floorHeight,numBeams,numColumns,beamSection,columnSection,concreteStrength,steelGrade,steelGradeName,seismicZone,windLoad,liveLoad,deadLoad,maxDeflection,maxStress,stabilityIndex,seismicResistance
9261,residential,3,3.0,24,9,20,60,45,235,S235,Zone 1,0.71,1.94,4.89,29.2,132.78,98.26,83.83
9262,commercial,2,3.5,24,9,10,12,30,460,S460,Zone 1,0.78,4.3,5.11,4128.16,1590.33,41.67,85.85
9263,residential,3,3.0,40,16,20,36,90,355,S355,Zone 3,0.82,2.1,3.92,78.45,129.38,91.49,64.49
9264,residential,10,3.0,144,64,60,60,25,355,S355,Zone 1,0.83,1.93,3.84,2389.35,4.71,100.0,86.15
9265,commercial,3,3.5,24,9,14,40,60,235,S235,Zone 0,0.81,4.73,5.84,237.22,676.24,48.76,96.25
9266,industrial,3,5.0,40,16,12,26,40,460,S460,Zone 1,1.42,8.84,9.72,9114.56,1862.92,41.79,89.04
9267,residential,10,3.0,144,64,45,60,25,355,S355,Zone 2,0.73,1.56,4.79,2165.81,11.79,100.0,81.61
9268,residential,5,2.7,84,36,22,40,30,420,S420,Zone 2,0.48,1.59,4.72,199.98,93.79,90.03,76.59
9269,residential,5,3.0,60,25,30,60,35,275,S275,Zone 3,0.44,1.63,3.54,78.32,28.47,100.0,60.38
9270,industrial,1,4.5,24,9,12,22,60,275,S275,Zone 2,0.5,9.66,8.2,480.22,1560.78,54.19,79.07
9271,residential,10,2.7,112,49,40,40,90,235,S235,Zone 1,0.95,1.75,4.57,5252.33,17.57,100.0,94.58
9272,office,8,4.0,60,25,36,40,90,275,S275,Zone 1,1.3,3.35,4.69,28435.7,26.21,100.0,96.24
9273,residential,6,2.7,40,16,36,36,20,460,S460,Zone 1,0.61,2.08,3.87,2290.29,19.03,100.0,84.9
9274,office,6,4.5,40,16,22,50,30,420,S420,Zone 0,1.36,2.66,4.95,13810.06,107.78,79.12,93.67
9275,commercial,1,4.0,24,9,16,50,70,355,S355,Zone 0,0.65,4.26,6.39,92.03,460.47,100.0,100.0
9276,office,15,4.5,220,100,45,45,30,355,S355,Zone 0,1.18,3.04,4.11,459995.03,13.18,100.0,91.94
9277,residential,6,3.3,84,36,28,40,30,355,S355,Zone 1,0.71,1.56,4.07,2154.37,40.22,100.0,85.65
9278,residential,2,2.7,24,9,16,36,90,420,S420,Zone 0,0.78,1.72,3.72,52.75,221.06,95.47,100.0
9279,commercial,4,3.5,40,16,22,22,40,235,S235,Zone 1,0.71,4.88,5.62,6317.65,171.0,69.21,83.15
9280,commercial,2,3.5,24,9,18,22,90,235,S235,Zone 3,0.67,4.18,5.34,182.63,278.88,61.54,62.5
9281,residential,12,3.0,220,100,60,60,70,235,S235,Zone 4,0.79,2.43,4.75,2621.63,5.44,100.0,75.74
9282,residential,4,3.0,40,16,36,36,45,275,S275,Zone 4,0.62,2.24,4.46,297.46,23.82,100.0,46.78
9283,industrial,3,5.0,24,9,22,40,90,460,S460,Zone 1,0.88,8.15,7.57,928.06,217.16,66.76,97.06
9284,residential,3,2.7,24,9,18,26,35,355,S355,Zone 0,0.57,2.11,4.73,259.54,185.92,62.21,93.19
9285,commercial,1,4.0,24,9,10,40,80,355,S355,Zone 3,0.7,4.27,5.66,521.72,1471.93,92.43,64.49
9286,industrial,2,5.0,24,9,20,30,80,275,S275,Zone 3,0.51,5.34,7.85,275.48,281.71,61.75,63.16
9287,residential,3,2.7,40,16,12,36,70,355,S355,Zone 2,0.46,2.07,4.18,181.9,636.03,61.07,82.83
9288,office,20,4.0,220,100,36,50,45,420,S420,Zone 2,0.89,3.1,4.09,393761.31,23.81,100.0,92.74
9289,office,15,4.5,220,100,50,60,45,355,S355,Zone 1,0.82,2.76,4.98,80728.46,9.34,100.0,93.08
9290,residential,3,3.0,40,16,18,32,90,275,S275,Zone 3,0.78,2.41,4.25,109.64,176.0,73.45,63.16
9291,office,5,4.5,84,36,22,22,60,275,S275,Zone 1,0.61,3.17,4.01,26252.76,106.43,88.25,91.27
9292,commercial,1,4.0,24,9,20,32,35,355,S355,Zone 2,0.58,4.34,6.9,44.61,216.37,100.0,75.72
9293,commercial,1,4.5,24,9,22,28,90,420,S420,Zone 1,0.58,4.38,6.15,27.8,156.93,100.0,95.08
9294,commercial,3,3.5,24,9,18,32,40,235,S235,Zone 1,1.03,4.63,5.2,802.58,299.44,55.2,82.7
9295,residential,6,3.3,40,16,30,32,70,420,S420,Zone 4,0.68,1.77,4.23,5954.82,37.42,100.0,65.85
9296,commercial,2,4.5,24,9,22,28,30,355,S355,Zone 3,0.44,4.92,5.03,276.76,154.83,70.94,57.46
9297,residential,6,3.0,40,16,30,40,35,420,S420,Zone 2,0.69,2.41,4.7,2039.41,42.53,100.0,80.97
9298,residential,4,3.0,40,16,36,36,25,275,S275,Zone 0,0.68,2.01,3.47,509.88,20.26,100.0,88.56
9299,office,6,4.0,84,36,40,40,90,235,S235,Zone 1,1.06,2.74,5.18,4477.71,20.96,100.0,94.08
9300,commercial,5,4.5,60,25,40,45,25,275,S275,Zone 0,1.31,4.22,5.41,5921.85,22.87,100.0,88.56
9301,residential,6,3.0,60,25,28,30,30,275,S275,Zone 0,0.48,2.43,4.72,3594.05,49.79,100.0,89.81
9302,commercial,5,4.5,60,25,22,24,50,420,S420,Zone 3,1.23,4.24,6.25,46877.62,158.03,71.25,74.14
9303,commercial,1,3.5,24,9,16,50,60,460,S460,Zone 0,0.34,4.19,6.2,89.4,446.52,99.97,100.0
9304,residential,5,2.7,84,36,36,36,70,275,S275,Zone 3,0.5,1.82,3.88,206.17,19.72,100.0,63.41
9305,residential,4,3.0,40,16,22,26,45,420,S420,Zone 1,0.8,2.28,4.54,1502.78,101.07,87.36,88.29
9306,office,10,4.0,112,49,60,60,45,355,S355,Zone 2,0.6,3.26,4.27,7328.25,5.89,100.0,87.97
9307,office,8,4.0,84,36,24,32,20,420,S420,Zone 2,0.7,3.45,4.82,67062.17,103.09,86.58,82.47
9308,office,5,4.0,40,16,22,22,90,235,S235,Zone 3,1.11,3.75,4.16,39657.37,119.04,90.02,72.84
9309,residential,8,3.0,60,25,26,28,30,420,S420,Zone 2,0.81,2.41,3.19,32623.29,49.52,100.0,82.58
9310,residential,4,3.3,40,16,26,32,80,355,S355,Zone 1,0.45,1.95,4.63,491.19,60.45,100.0,93.62
9311,commercial,1,3.5,24,9,24,26,60,355,S355,Zone 1,0.47,4.03,6.54,17.71,135.76,100.0,90.12
9312,industrial,3,4.5,24,9,16,45,70,275,S275,Zone 1,0.86,6.94,7.13,440.27,550.66,49.7,90.71
9313,office,4,4.0,40,16,30,32,30,275,S275,Zone 1,1.2,2.74,5.69,5358.34,48.05,100.0,82.6
9314,industrial,1,4.5,24,9,14,45,25,420,S420,Zone 1,0.58,5.92,9.51,227.37,979.11,93.23,83.76
9315,commercial,1,4.0,24,9,24,60,45,275,S275,Zone 0,0.99,4.1,6.32,17.65,131.99,100.0,93.56
9316,commercial,3,4.5,40,16,22,32,90,235,S235,Zone 3,0.42,4.45,6.22,431.85,178.53,77.11,63.53
9317,office,25,3.5,220,100,36,40,20,235,S235,Zone 2,0.94,3.96,4.43,2670649.08,30.56,100.0,82.54
9318,residential,2,3.0,24,9,10,28,20,235,S235,Zone 3,0.67,2.41,4.62,446.2,1138.68,46.22,53.91
9319,residential,6,3.3,60,25,40,60,80,420,S420,Zone 2,0.43,2.48,3.74,176.83,16.91,100.0,90.57
9320,office,15,3.5,220,100,32,40,60,275,S275,Zone 3,0.72,2.85,5.69,93616.65,41.38,100.0,84.5
9321,office,10,4.0,180,81,32,36,40,460,S460,Zone 1,0.76,3.88,4.42,54196.66,42.59,100.0,93.31
9322,commercial,3,4.0,40,16,10,50,60,460,S460,Zone 1,0.91,4.72,5.2,597.6,1749.11,47.28,92.65
9323,residential,8,3.3,112,49,30,45,40,420,S420,Zone 3,0.95,2.0,3.61,5255.4,31.79,100.0,74.96
9324,office,10,4.5,180,81,32,36,60,275,S275,Zone 2,0.75,2.73,5.67,77084.01,39.94,100.0,90.12
9325,commercial,6,3.5,60,25,26,40,50,460,S460,Zone 1,1.04,4.37,5.75,4293.85,93.06,100.0,93.21
9326,commercial,1,3.5,24,9,16,32,25,460,S460,Zone 1,0.7,4.87,6.52,97.61,433.5,97.44,84.72
9327,residential,4,3.0,60,25,30,60,90,355,S355,Zone 1,0.34,2.3,4.5,13.47,38.93,100.0,93.52
9328,residential,5,2.7,40,16,40,50,25,460,S460,Zone 0,0.78,1.72,4.68,259.73,16.13,100.0,93.48
9329,residential,12,2.7,144,64,60,60,35,235,S235,Zone 2,1.02,2.45,3.31,3987.48,4.7,100.0,81.49
9330,commercial,1,3.5,24,9,16,30,50,235,S235,Zone 3,0.74,4.79,6.64,105.99,422.39,98.96,58.59
9331,residential,8,3.3,84,36,22,24,40,355,S355,Zone 2,0.74,2.27,4.14,63231.94,103.95,87.73,84.03
9332,industrial,2,6.0,40,16,22,45,40,355,S355,Zone 3,0.73,9.28,8.01,184.65,268.96,61.42,59.03
9333,office,6,4.5,40,16,22,30,35,235,S235,Zone 1,0.71,2.94,5.85,52812.54,136.3,74.21,85.12
9334,office,10,4.5,112,49,40,50,90,420,S420,Zone 0,1.52,3.7,5.38,45648.74,22.36,100.0,100.0
9335,residential,15,3.3,220,100,32,60,30,235,S235,Zone 0,0.5,2.22,4.12,13703.46,30.54,100.0,88.75
9336,commercial,4,4.0,60,25,40,50,20,460,S460,Zone 0,0.92,4.91,5.28,554.5,25.7,100.0,92.23
9337,residential,2,2.7,40,16,24,24,30,420,S420,Zone 0,0.82,2.2,4.04,53.43,68.63,100.0,93.67
9338,office,10,4.0,112,49,50,50,25,420,S420,Zone 2,1.3,3.89,4.06,43904.64,9.94,100.0,84.96
9339,residential,4,3.0,40,16,26,30,20,275,S275,Zone 0,0.9,2.14,4.17,1602.26,56.49,99.43,87.31
9340,residential,6,3.3,84,36,22,45,35,235,S235,Zone 3,0.47,2.07,4.85,760.97,100.27,85.3,65.37
9341,commercial,2,4.5,24,9,16,16,50,420,S420,Zone 1,0.62,4.94,6.65,2951.24,496.56,48.59,89.42
9342,commercial,1,4.5,24,9,12,26,25,355,S355,Zone 0,0.36,4.95,5.14,295.77,904.18,63.84,90.69
9343,residential,10,3.0,180,81,45,60,90,235,S235,Zone 1,0.39,1.95,4.77,520.46,11.97,100.0,94.99
9344,residential,5,3.3,84,36,28,30,70,235,S235,Zone 4,0.85,2.09,3.61,1857.02,46.22,100.0,57.44
9345,residential,10,3.0,112,49,30,45,45,235,S235,Zone 2,0.86,1.55,3.91,7153.67,34.7,100.0,83.23
9346,residential,4,3.0,24,9,32,36,40,275,S275,Zone 0,0.42,2.29,4.35,382.57,33.04,100.0,92.31
9347,office,6,4.5,40,16,36,50,35,275,S275,Zone 1,0.64,2.9,4.84,5694.93,27.46,100.0,86.13
9348,residential,6,3.3,84,36,28,40,50,355,S355,Zone 2,0.56,1.83,4.29,1308.27,42.38,100.0,83.68
9349,industrial,1,6.0,24,9,24,40,90,460,S460,Zone 0,0.55,8.18,7.68,30.02,204.09,100.0,100.0
9350,commercial,5,4.5,40,16,26,28,45,420,S420,Zone 4,0.72,4.39,5.31,25821.8,80.91,100.0,65.13
9351,office,5,3.5,60,25,26,60,25,460,S460,Zone 2,0.67,3.28,5.57,262.14,79.58,100.0,79.45
9352,residential,2,3.3,24,9,24,36,20,275,S275,Zone 0,0.36,2.27,3.78,23.29,72.19,100.0,87.31
9353,residential,3,3.3,24,9,14,36,80,235,S235,Zone 3,0.91,1.94,4.62,212.84,415.49,53.31,62.5
9354,office,8,4.5,112,49,28,50,80,355,S355,Zone 2,1.17,2.65,4.17,12205.05,47.48,100.0,94.17
9355,office,8,4.5,84,36,24,28,35,235,S235,Zone 2,0.91,3.04,4.03,194394.76,80.64,99.74,82.14
9356,commercial,1,4.0,24,9,18,36,30,355,S355,Zone 1,0.95,4.97,6.99,67.84,347.87,100.0,83.32
9357,commercial,4,4.5,40,16,24,32,60,420,S420,Zone 2,0.9,4.92,6.77,4654.81,128.39,81.53,86.3
9358,office,10,3.5,180,81,30,50,50,460,S460,Zone 2,0.76,3.92,5.22,5928.9,53.6,100.0,90.83
9359,commercial,1,4.5,24,9,20,22,40,460,S460,Zone 1,1.13,4.02,5.93,65.54,206.24,65.96,88.12
9360,office,6,3.5,40,16,22,36,45,275,S275,Zone 1,1.65,3.67,4.41,15401.71,121.8,79.56,87.44
9361,residential,8,2.7,84,36,40,60,60,235,S235,Zone 4,0.91,2.42,3.69,549.72,15.27,100.0,63.35
9362,residential,3,2.7,24,9,18,36,90,235,S235,Zone 2,0.79,2.06,3.41,74.3,152.12,81.35,81.25
9363,commercial,1,3.5,24,9,20,20,40,355,S355,Zone 1,0.62,4.01,6.12,42.02,198.87,76.27,85.59
9364,commercial,5,3.5,40,16,28,30,25,275,S275,Zone 0,0.74,4.67,5.23,6620.53,69.95,99.24,88.56
9365,commercial,6,4.0,40,16,40,60,50,460,S460,Zone 0,1.37,4.87,5.11,3096.84,23.75,100.0,99.73
9366,residential,2,3.0,24,9,16,22,50,355,S355,Zone 2,0.62,2.32,4.58,111.55,288.06,57.07,78.76
9367,residential,3,3.0,24,9,22,45,90,420,S420,Zone 0,0.53,1.94,4.98,34.04,99.78,100.0,100.0
9368,office,5,4.0,40,16,32,36,45,355,S355,Zone 3,1.39,3.76,4.88,8841.17,41.74,100.0,69.7
9369,commercial,1,4.5,24,9,24,30,20,235,S235,Zone 1,1.04,4.67,5.92,25.85,125.61,88.07,78.16
9370,residential,6,3.0,40,16,28,40,45,355,S355,Zone 1,0.92,1.52,3.75,2367.58,36.9,100.0,88.66
9371,office,4,3.5,40,16,40,60,20,355,S355,Zone 0,1.36,2.75,5.28,329.0,21.94,100.0,89.44
9372,industrial,1,6.0,24,9,14,26,80,355,S355,Zone 2,0.94,6.19,6.43,190.94,806.8,50.24,83.84
9373,residential,4,3.0,40,16,26,36,45,275,S275,Zone 3,0.37,1.59,3.9,182.32,49.49,100.0,58.48
9374,residential,8,3.3,84,36,36,45,35,355,S355,Zone 1,0.82,2.08,3.16,5990.04,19.71,100.0,88.05
9375,commercial,1,3.5,24,9,12,28,50,275,S275,Zone 1,0.38,4.51,6.73,329.18,1003.45,93.18,85.93
9376,residential,12,3.3,220,100,40,60,90,460,S460,Zone 1,0.79,1.89,3.13,3908.56,12.31,100.0,100.0
9377,industrial,1,5.0,24,9,10,45,40,420,S420,Zone 4,0.58,9.72,6.25,1002.21,2811.31,91.01,48.09
9378,office,10,4.5,180,81,36,45,40,275,S275,Zone 2,0.76,3.19,4.49,34920.48,25.14,100.0,85.49
9379,residential,2,2.7,40,16,22,50,60,420,S420,Zone 0,0.65,1.93,3.13,13.34,73.78,100.0,100.0
9380,office,8,3.5,112,49,40,45,35,355,S355,Zone 1,1.16,2.86,5.21,7717.65,21.04,100.0,88.28
9381,commercial,5,4.5,40,16,36,40,80,420,S420,Zone 1,0.96,4.29,5.01,5499.66,34.84,100.0,98.4
9382,residential,6,2.7,84,36,30,45,35,460,S460,Zone 0,0.67,1.78,3.36,397.57,32.31,100.0,95.98
9383,residential,5,3.0,60,25,40,60,30,235,S235,Zone 1,0.48,2.48,4.2,82.04,15.77,100.0,81.27
9384,office,8,4.0,84,36,32,45,50,460,S460,Zone 4,0.46,3.47,4.35,7218.2,38.78,100.0,74.35
9385,residential,4,3.0,60,25,32,40,50,420,S420,Zone 1,0.69,2.47,3.48,174.24,27.5,100.0,89.42
9386,industrial,4,6.0,24,9,28,60,70,275,S275,Zone 1,0.92,6.28,9.78,2610.49,109.5,96.47,93.9
9387,residential,4,3.3,40,16,26,60,30,460,S460,Zone 1,1.17,1.75,3.15,152.79,40.73,100.0,85.95
9388,residential,6,3.3,84,36,26,32,50,420,S420,Zone 2,0.35,2.39,4.92,1991.72,70.34,100.0,85.17
9389,residential,15,2.7,220,100,36,60,25,275,S275,Zone 2,1.18,1.72,4.13,11595.4,20.98,100.0,81.48
9390,residential,3,3.3,24,9,10,32,50,275,S275,Zone 2,0.62,2.35,3.85,472.0,1087.91,44.53,77.04
9391,industrial,2,6.0,24,9,18,24,40,460,S460,Zone 1,1.37,8.43,6.24,6570.61,412.21,50.0,88.12
9392,commercial,4,4.0,24,9,30,36,90,460,S460,Zone 4,1.22,4.13,5.47,2881.29,59.37,100.0,60.61
9393,residential,12,2.7,180,81,45,50,30,460,S460,Zone 2,0.42,1.83,3.4,2819.58,9.82,100.0,85.78
9394,residential,3,3.3,24,9,16,18,60,235,S235,Zone 4,0.59,2.31,4.09,2565.27,278.35,56.31,48.12
9395,office,12,4.5,144,64,55,60,40,355,S355,Zone 3,1.05,3.66,5.0,45436.17,8.08,100.0,82.26
9396,industrial,2,5.0,40,16,24,32,50,275,S275,Zone 2,0.97,5.56,6.86,337.96,153.56,77.6,77.04
9397,office,12,4.5,180,81,50,60,45,420,S420,Zone 3,0.9,3.84,4.32,34380.48,10.05,100.0,84.86
9398,residential,8,3.3,60,25,32,32,25,275,S275,Zone 2,1.14,1.98,3.27,51736.95,28.0,100.0,78.8
9399,commercial,6,4.0,60,25,30,32,80,355,S355,Zone 4,1.34,4.11,5.93,19313.18,60.17,100.0,70.6
9400,commercial,1,4.0,24,9,14,26,80,420,S420,Zone 0,0.81,4.4,6.68,151.36,671.71,73.38,100.0
9401,office,6,3.5,84,36,36,36,90,355,S355,Zone 0,0.86,2.54,5.68,2714.53,29.76,100.0,100.0
9402,office,5,3.5,84,36,30,50,90,460,S460,Zone 2,0.82,2.54,5.93,275.82,49.95,100.0,90.08
9403,commercial,1,4.5,24,9,10,32,40,420,S420,Zone 0,0.94,4.66,6.71,673.65,1660.32,64.87,96.17
9404,office,10,3.5,112,49,40,45,50,420,S420,Zone 0,0.92,2.57,4.52,18390.42,17.08,100.0,98.67
9405,office,10,3.5,180,81,32,40,90,420,S420,Zone 2,1.21,2.96,5.15,18284.18,40.85,100.0,95.56
9406,office,10,3.5,112,49,55,60,20,355,S355,Zone 2,0.8,2.61,5.27,7664.0,7.59,100.0,81.46
9407,office,12,4.5,144,64,50,50,25,460,S460,Zone 0,0.59,3.26,4.07,79093.34,9.14,100.0,93.48
9408,residential,10,3.3,112,49,30,45,20,275,S275,Zone 2,0.7,2.44,3.36,14133.1,31.87,100.0,79.17
9409,office,15,3.5,220,100,40,60,60,460,S460,Zone 0,0.91,3.1,4.02,23269.86,17.03,100.0,100.0
9410,commercial,2,3.5,24,9,18,45,20,275,S275,Zone 2,0.54,4.77,6.84,68.56,314.81,70.19,70.94
9411,residential,3,3.3,40,16,12,30,25,420,S420,Zone 2,0.59,1.61,4.81,341.91,647.88,45.83,75.09
9412,industrial,1,6.0,24,9,22,50,30,275,S275,Zone 3,0.97,5.41,6.77,33.45,172.57,100.0,56.13
9413,commercial,2,4.5,24,9,10,20,45,420,S420,Zone 3,0.92,4.83,6.14,1780.16,1683.1,41.87,60.89
9414,office,5,3.5,84,36,28,28,25,460,S460,Zone 2,0.59,2.57,5.9,3940.04,64.59,100.0,79.45
9415,industrial,1,4.5,24,9,22,30,30,460,S460,Zone 3,0.94,5.01,6.82,33.73,162.47,80.86,59.21
9416,office,5,4.5,40,16,22,32,35,275,S275,Zone 2,0.87,3.01,5.18,19185.75,120.69,77.12,79.74
9417,residential,4,2.7,24,9,26,50,45,355,S355,Zone 1,0.35,2.19,4.62,42.58,56.58,100.0,86.72
9418,residential,4,3.0,24,9,22,50,20,235,S235,Zone 3,0.41,2.08,4.83,143.36,94.73,85.0,53.91
9419,commercial,4,3.5,24,9,32,36,60,460,S460,Zone 0,0.88,4.31,6.2,1418.44,50.93,100.0,100.0
9420,residential,6,3.0,40,16,28,40,50,275,S275,Zone 0,1.16,2.13,4.03,3113.58,49.99,100.0,94.81
9421,industrial,2,4.5,24,9,20,20,20,355,S355,Zone 2,0.48,9.58,8.42,1502.25,339.17,51.03,72.67
9422,commercial,4,4.0,60,25,40,45,80,235,S235,Zone 3,0.48,4.84,5.68,258.34,26.06,100.0,67.89
9423,industrial,3,5.0,24,9,16,30,70,355,S355,Zone 0,0.49,7.56,7.84,1983.14,613.32,47.69,100.0
9424,residential,4,3.3,60,25,36,40,50,355,S355,Zone 0,0.67,1.9,4.72,236.86,23.03,100.0,96.94
9425,residential,6,3.3,84,36,30,36,70,460,S460,Zone 2,0.32,1.59,3.7,904.22,33.33,100.0,90.4
9426,residential,8,3.0,84,36,22,30,60,355,S355,Zone 2,0.52,1.53,4.36,9077.55,92.22,97.98,87.66
9427,residential,2,3.0,24,9,14,30,20,420,S420,Zone 1,0.27,2.38,4.69,105.98,388.43,60.99,82.62
9428,office,10,3.5,144,64,60,60,35,355,S355,Zone 0,1.42,3.0,4.12,8455.05,5.42,100.0,93.19
9429,commercial,2,4.0,24,9,22,22,70,420,S420,Zone 1,0.75,4.73,5.33,494.74,161.15,76.09,93.95
9430,residential,5,3.0,40,16,32,50,50,420,S420,Zone 0,0.75,1.89,3.87,337.93,28.23,100.0,98.67
9431,residential,15,3.3,220,100,60,60,20,235,S235,Zone 3,0.39,1.54,3.6,12736.16,3.78,100.0,74.38
9432,office,6,4.5,40,16,22,32,50,355,S355,Zone 4,1.02,3.12,4.86,42820.76,125.84,80.6,68.91
9433,residential,4,3.3,60,25,32,32,20,235,S235,Zone 1,0.39,2.22,4.28,535.66,32.42,100.0,78.25
9434,office,20,3.5,220,100,50,50,80,355,S355,Zone 3,0.95,3.64,5.46,160437.05,12.8,100.0,92.24
9435,residential,4,3.3,24,9,26,26,50,355,S355,Zone 2,0.75,1.79,4.87,3521.59,63.81,100.0,78.96
9436,residential,4,3.3,60,25,40,40,35,420,S420,Zone 0,0.64,1.82,3.96,278.66,15.59,100.0,94.92
9437,residential,4,2.7,60,25,26,32,70,460,S460,Zone 1,0.76,1.82,3.9,210.06,51.9,100.0,94.92
9438,residential,10,2.7,180,81,36,50,60,420,S420,Zone 0,0.49,1.98,4.17,1074.23,23.25,100.0,100.0
9439,residential,6,2.7,60,25,22,32,25,355,S355,Zone 3,0.34,2.44,3.91,1145.62,93.98,85.69,61.84
9440,commercial,1,4.5,24,9,22,26,40,355,S355,Zone 3,0.43,4.3,5.44,28.34,145.03,94.21,59.03
9441,industrial,2,4.5,24,9,22,22,50,460,S460,Zone 2,0.42,9.29,9.65,546.17,279.55,58.2,81.03
9442,office,5,3.5,84,36,28,60,25,420,S420,Zone 1,0.67,3.53,5.07,217.82,63.76,100.0,85.48
9443,residential,6,3.3,84,36,36,50,30,355,S355,Zone 1,0.36,1.61,3.12,437.37,16.33,100.0,85.65
9444,residential,5,3.3,60,25,28,36,45,420,S420,Zone 1,0.36,2.36,3.65,714.32,40.92,100.0,89.78
9445,office,8,4.0,60,25,28,60,45,460,S460,Zone 0,0.78,3.0,4.32,5035.57,52.11,100.0,98.48
9446,office,5,4.0,84,36,36,45,80,235,S235,Zone 4,1.22,2.96,5.46,1400.84,30.97,100.0,63.79
9447,residential,4,3.3,60,25,24,28,25,460,S460,Zone 0,0.79,1.93,3.14,1822.62,55.73,100.0,93.48
9448,residential,3,3.0,24,9,18,22,60,275,S275,Zone 1,0.49,2.02,3.32,562.89,136.47,72.36,88.19
9449,commercial,6,4.5,60,25,22,24,20,355,S355,Zone 0,0.69,4.42,5.86,106889.57,166.71,66.7,89.44
9450,commercial,4,4.5,40,16,36,36,40,420,S420,Zone 0,0.86,4.46,6.98,3308.85,38.39,100.0,96.17
9451,commercial,1,3.5,24,9,24,30,40,355,S355,Zone 1,0.37,4.71,6.82,21.79,144.62,100.0,85.59
9452,residential,4,3.0,60,25,24,50,90,420,S420,Zone 1,0.69,2.0,4.07,51.91,75.35,100.0,95.08
9453,residential,4,2.7,40,16,28,45,35,355,S355,Zone 2,0.33,2.1,4.4,46.98,45.09,100.0,75.72
9454,residential,3,3.0,24,9,10,30,70,275,S275,Zone 2,0.3,1.62,3.0,295.09,816.95,49.1,81.1
9455,residential,3,3.3,24,9,16,26,60,420,S420,Zone 3,0.5,1.98,3.24,527.77,192.68,61.96,63.23
9456,residential,2,3.3,24,9,18,50,45,460,S460,Zone 1,0.36,1.58,3.89,27.89,148.07,100.0,89.25
9457,commercial,2,4.5,24,9,24,40,40,235,S235,Zone 2,0.45,4.22,5.13,68.66,108.8,93.61,74.14
9458,residential,5,2.7,84,36,36,40,60,235,S235,Zone 0,0.63,2.08,4.89,177.1,25.27,100.0,96.25
9459,residential,5,3.0,84,36,28,36,40,355,S355,Zone 0,0.43,1.79,3.06,363.57,33.89,100.0,94.44
9460,residential,4,3.3,24,9,40,60,30,235,S235,Zone 1,0.64,2.28,4.32,135.34,15.81,100.0,80.52
9461,office,12,4.0,144,64,32,40,60,460,S460,Zone 2,1.16,2.59,5.77,121767.11,41.17,100.0,95.03
9462,commercial,3,4.0,40,16,22,26,40,420,S420,Zone 2,0.38,4.96,5.95,714.55,178.92,68.73,78.14
9463,residential,2,3.3,24,9,18,26,35,355,S355,Zone 1,0.32,2.19,4.02,61.22,173.67,68.71,84.45
9464,residential,3,3.0,40,16,18,18,40,460,S460,Zone 3,0.55,1.85,3.41,1264.64,149.01,67.93,60.77
9465,residential,6,3.0,40,16,28,32,20,460,S460,Zone 0,0.96,2.14,3.99,9783.67,41.69,100.0,92.23
9466,commercial,2,3.5,24,9,24,28,90,420,S420,Zone 1,0.35,4.2,5.11,38.66,116.8,100.0,95.08
9467,residential,8,2.7,84,36,36,60,60,420,S420,Zone 1,0.44,2.31,3.14,281.33,19.82,100.0,94.69
9468,office,4,4.5,24,9,30,60,35,420,S420,Zone 0,1.05,2.94,5.71,1023.68,49.69,100.0,94.92
9469,residential,10,2.7,112,49,45,50,30,460,S460,Zone 3,0.5,1.91,4.66,1953.74,12.6,100.0,74.19
9470,office,4,3.5,40,16,40,50,90,420,S420,Zone 3,0.52,3.89,4.96,108.26,24.62,100.0,67.69
9471,office,8,3.5,60,25,28,36,40,355,S355,Zone 1,0.77,3.54,4.16,20638.06,58.7,100.0,89.46
9472,residential,6,3.0,40,16,30,40,35,275,S275,Zone 3,0.73,1.97,3.54,2109.62,34.62,100.0,64.3
9473,office,5,4.5,84,36,30,60,25,460,S460,Zone 0,0.84,3.81,5.83,1028.11,58.93,100.0,93.48
9474,residential,5,2.7,40,16,36,50,80,235,S235,Zone 4,0.95,1.93,4.51,188.78,23.22,100.0,51.37
9475,office,5,3.5,84,36,30,32,40,460,S460,Zone 1,1.31,2.95,4.09,4465.97,45.9,100.0,89.94
9476,office,15,4.0,220,100,30,45,20,235,S235,Zone 1,0.82,3.36,5.73,224041.33,51.0,100.0,83.68
9477,residential,12,3.0,220,100,32,32,45,460,S460,Zone 2,0.43,2.25,4.51,23459.25,31.89,100.0,89.88
9478,residential,15,2.7,220,100,55,60,60,355,S355,Zone 1,0.49,1.8,3.39,3394.09,4.66,100.0,95.46
9479,commercial,1,4.0,24,9,14,28,50,460,S460,Zone 2,0.94,4.08,5.99,163.76,618.65,70.52,81.03
9480,office,5,3.5,40,16,32,32,80,420,S420,Zone 1,0.5,2.99,4.28,2217.08,37.53,100.0,97.05
9481,residential,5,3.0,40,16,40,60,20,460,S460,Zone 1,0.41,2.01,4.71,117.31,17.65,100.0,84.46
9482,industrial,2,4.5,24,9,16,50,45,355,S355,Zone 0,0.5,9.56,8.28,154.57,710.14,62.77,95.69
9483,residential,6,2.7,40,16,22,22,30,275,S275,Zone 1,0.72,2.09,3.61,15734.34,95.09,90.72,82.67
9484,office,8,4.0,60,25,24,30,60,460,S460,Zone 1,0.83,3.43,4.67,79632.47,89.61,99.57,97.35
9485,industrial,1,4.5,24,9,18,32,40,460,S460,Zone 3,1.04,7.99,7.54,77.89,457.09,70.34,60.77
